$GATE WITHDRAWAL AT SEG76                                    ELEV OF WITHDRAWAL CENTERLINE:7.       

JDAY,QWD(m3s-1)
  40548.1250,      0.0000
  40548.1675,      0.0000
  40548.2094,      0.0000
  40548.2500,      0.0000
  40548.2919,      0.0000
  40548.3342,      0.0000
  40548.3750,      0.0000
  40548.4167,      0.0000
  40548.4593,      0.0000
  40548.5000,      0.0000
  40548.5420,      0.0000
  40548.5842,      0.0000
  40548.6250,      0.0000
  40548.6672,      0.0000
  40548.7092,      0.0000
  40548.7500,      0.0000
  40548.7922,      0.0000
  40548.8343,      0.0000
  40548.8750,      0.0000
  40548.9174,      0.0000
  40548.9594,      0.0000
  40549.0000,      0.0000
  40549.0419,      0.0000
  40549.0843,      0.0000
  40549.1250,      0.0000
  40549.1674,      0.0000
  40549.2095,      0.0000
  40549.2500,      0.0000
  40549.2923,      0.0000
  40549.3344,      0.0000
  40549.3750,      0.0000
  40549.4170,      0.0000
  40549.4595,      0.0000
  40549.5000,      0.0000
  40549.5421,      0.0000
  40549.5845,      0.0000
  40549.6250,      0.0000
  40549.6674,      0.0000
  40549.7096,      0.0000
  40549.7500,      0.0000
  40549.7920,      0.0000
  40549.8345,      0.0000
  40549.8750,      0.0000
  40549.9177,      0.0000
  40549.9585,      0.0000
  40550.0000,      0.0000
  40550.0419,      0.0000
  40550.0833,      0.0000
  40550.1250,      0.0000
  40550.1677,      0.0000
  40550.2096,      0.0000
  40550.2500,      0.0000
  40550.2920,      0.0000
  40550.3336,      0.0000
  40550.3750,      0.0000
  40550.4171,      0.0000
  40550.4585,      0.0000
  40550.5000,      0.0000
  40550.5423,      0.0000
  40550.5836,      0.0000
  40550.6250,      0.0000
  40550.6674,      0.0000
  40550.7086,      0.0000
  40550.7500,      0.0000
  40550.7930,      0.0000
  40550.8336,      0.0000
  40550.8750,      0.0000
  40550.9169,      0.0000
  40550.9587,      0.0000
  40551.0000,      0.0000
  40551.0418,      0.0000
  40551.0837,      0.0000
  40551.1250,      0.0000
  40551.1680,      0.0000
  40551.2087,      0.0000
  40551.2500,      0.0000
  40551.2929,      0.0000
  40551.3338,      0.0000
  40551.3750,      0.0000
  40551.4172,      0.0000
  40551.4589,      0.0000
  40551.5000,      0.0000
  40551.5430,      0.0000
  40551.5838,      0.0000
  40551.6250,      0.0000
  40551.6676,      0.0000
  40551.7086,      0.0000
  40551.7500,      0.0000
  40551.7923,      0.0000
  40551.8338,      0.0000
  40551.8750,      0.0000
  40551.9172,      0.0000
  40551.9588,      0.0000
  40552.0000,      0.0000
  40552.0430,      0.0000
  40552.0838,      0.0000
  40552.1250,      0.0000
  40552.1671,      0.0000
  40552.2086,      0.0000
  40552.2500,      0.0000
  40552.2922,      0.0000
  40552.3337,      0.0000
  40552.3750,      0.0000
  40552.4168,      0.0000
  40552.4587,      0.0000
  40552.5000,      0.0000
  40552.5427,      0.0000
  40552.5838,      0.0000
  40552.6250,      0.0000
  40552.6670,      0.0000
  40552.7089,      0.0000
  40552.7500,      0.0000
  40552.7917,      0.0000
  40552.8334,      0.0000
  40552.8750,      0.0000
  40552.9171,      0.0000
  40552.9586,      0.0000
  40553.0000,      0.0000
  40553.0427,      0.0000
  40553.0836,      0.0000
  40553.1250,      0.0000
  40553.1680,      0.0000
  40553.2086,      0.0000
  40553.2500,      0.0000
  40553.2928,      0.0000
  40553.3336,      0.0000
  40553.3750,      0.0000
  40553.4173,      0.0000
  40553.4585,      0.0000
  40553.5000,      0.0000
  40553.5430,      0.0000
  40553.5835,      0.0000
  40553.6250,      0.0000
  40553.6671,      0.0000
  40553.7086,      0.0000
  40553.7500,      0.0000
  40553.7928,      0.0000
  40553.8334,      0.0000
  40553.8750,      0.0000
  40553.9172,      0.0000
  40553.9584,      0.0000
  40554.0000,      0.0000
  40554.0417,      0.0000
  40554.0833,      0.0000
  40554.1250,      0.0000
  40554.1677,      0.0000
  40554.2085,      0.0000
  40554.2500,      0.0000
  40554.2925,      0.0000
  40554.3334,      0.0000
  40554.3750,      0.0000
  40554.4175,      0.0000
  40554.4584,      0.0000
  40554.5000,      0.0000
  40554.5425,      0.0000
  40554.5835,      0.0000
  40554.6250,      0.0000
  40554.6670,      0.0000
  40554.7084,      0.0000
  40554.7500,      0.0000
  40554.7921,      0.0000
  40554.8335,      0.0000
  40554.8750,      0.0000
  40554.9179,      0.0000
  40554.9584,      0.0000
  40555.0000,      0.0000
  40555.0425,      0.0000
  40555.0835,      0.0000
  40555.1250,      0.0000
  40555.1670,      0.0000
  40555.2086,      0.0000
  40555.2500,      0.0000
  40555.2928,      0.0000
  40555.3334,      0.0000
  40555.3750,      0.0000
  40555.4169,      0.0000
  40555.4584,      0.0000
  40555.5000,      0.0000
  40555.5419,      0.0000
  40555.5835,      0.0000
  40555.6250,      0.0000
  40555.6674,      0.0000
  40555.7084,      0.0000
  40555.7500,      0.0000
  40555.7922,      0.0000
  40555.8334,      0.0000
  40555.8750,      0.0000
  40555.9176,      0.0000
  40555.9596,      0.0000
  40556.0000,      0.0000
  40556.0425,      0.0000
  40556.0834,      0.0000
  40556.1250,      0.0000
  40556.1676,      0.0000
  40556.2085,      0.0000
  40556.2500,      0.0000
  40556.2925,      0.0000
  40556.3334,      0.0000
  40556.3750,      0.0000
  40556.4169,      0.0000
  40556.4584,      0.0000
  40556.5000,      0.0000
  40556.5416,      0.0000
  40556.5835,      0.0000
  40556.6250,      0.0000
  40556.6678,      0.0000
  40556.7085,      0.0000
  40556.7500,      0.0000
  40556.7924,      0.0000
  40556.8336,      0.0000
  40556.8750,      0.0000
  40556.9170,      0.0000
  40556.9585,      0.0000
  40557.0000,      0.0000
  40557.0420,      0.0000
  40557.0836,      0.0000
  40557.1250,      0.0000
  40557.1668,      0.0000
  40557.2085,      0.0000
  40557.2500,      0.0000
  40557.2930,      0.0000
  40557.3334,      0.0000
  40557.3750,      0.0000
  40557.4168,      0.0000
  40557.4585,      0.0000
  40557.5000,      0.0000
  40557.5418,      0.0000
  40557.5834,      0.0000
  40557.6250,      0.0000
  40557.6672,      0.0000
  40557.7084,      0.0000
  40557.7500,      0.0000
  40557.7923,      0.0000
  40557.8334,      0.0000
  40557.8750,      0.0000
  40557.9180,      0.0000
  40557.9583,      0.0000
  40558.0000,      0.0000
  40558.0417,      0.0000
  40558.0834,      0.0000
  40558.1250,      0.0000
  40558.1667,      0.0000
  40558.2084,      0.0000
  40558.2500,      0.0000
  40558.2924,      0.0000
  40558.3334,      0.0000
  40558.3750,      0.0000
  40558.4179,      0.0000
  40558.4585,      0.0000
  40558.5000,      0.0000
  40558.5423,      0.0000
  40558.5834,      0.0000
  40558.6250,      0.0000
  40558.6676,      0.0000
  40558.7084,      0.0000
  40558.7500,      0.0000
  40558.7917,      0.0000
  40558.8334,      0.0000
  40558.8750,      0.0000
  40558.9176,      0.0000
  40558.9596,      0.0000
  40559.0000,      0.0000
  40559.0426,      0.0000
  40559.0834,      0.0000
  40559.1250,      0.0000
  40559.1680,      0.0000
  40559.2086,      0.0000
  40559.2500,      0.0000
  40559.2928,      0.0000
  40559.3334,      0.0000
  40559.3750,      0.0000
  40559.4167,      0.0000
  40559.4586,      0.0000
  40559.5000,      0.0000
  40559.5420,      0.0000
  40559.5835,      0.0000
  40559.6250,      0.0000
  40559.6668,      0.0000
  40559.7086,      0.0000
  40559.7500,      0.0000
  40559.7928,      0.0000
  40559.8337,      0.0000
  40559.8750,      0.0000
  40559.9168,      0.0000
  40559.9584,      0.0000
  40560.0000,      0.0000
  40560.0425,      0.0000
  40560.0835,      0.0000
  40560.1250,      0.0000
  40560.1674,      0.0000
  40560.2084,      0.0000
  40560.2500,      0.0000
  40560.2923,      0.0000
  40560.3334,      0.0000
  40560.3750,      0.0000
  40560.4171,      0.0000
  40560.4583,      0.0000
  40560.5000,      0.0000
  40560.5418,      0.0000
  40560.5833,      0.0000
  40560.6250,      0.0000
  40560.6673,      0.0000
  40560.7094,      0.0000
  40560.7500,      0.0000
  40560.7927,      0.0000
  40560.8345,      0.0000
  40560.8750,      0.0000
  40560.9173,      0.0000
  40560.9593,      0.0000
  40561.0000,      0.0000
  40561.0428,      0.0000
  40561.0843,      0.0000
  40561.1250,      0.0000
  40561.1677,      0.0000
  40561.2093,      0.0000
  40561.2500,      0.0000
  40561.2917,      0.0000
  40561.3342,      0.0000
  40561.3750,      0.0000
  40561.4175,      0.0000
  40561.4592,      0.0000
  40561.5000,      0.0000
  40561.5423,      0.0000
  40561.5840,      0.0000
  40561.6250,      0.0000
  40561.6670,      0.0000
  40561.7089,      0.0000
  40561.7500,      0.0000
  40561.7918,      0.0000
  40561.8339,      0.0000
  40561.8750,      0.0000
  40561.9167,      0.0000
  40561.9589,      0.0000
  40562.0000,      0.0000
  40562.0422,      0.0000
  40562.0838,      0.0000
  40562.1250,      0.0000
  40562.1674,      0.0000
  40562.2088,      0.0000
  40562.2500,      0.0000
  40562.2917,      0.0000
  40562.3337,      0.0000
  40562.3750,      0.0000
  40562.4175,      0.0000
  40562.4584,      0.0000
  40562.5000,      0.0000
  40562.5423,      0.0000
  40562.5840,      0.0000
  40562.6250,      0.0000
  40562.6673,      0.0000
  40562.7091,      0.0000
  40562.7500,      0.0000
  40562.7918,      0.0000
  40562.8340,      0.0000
  40562.8750,      0.0000
  40562.9171,      0.0000
  40562.9589,      0.0000
  40563.0000,      0.0000
  40563.0417,      0.0000
  40563.0839,      0.0000
  40563.1250,      0.0000
  40563.1671,      0.0000
  40563.2083,      0.0000
  40563.2500,      0.0000
  40563.2922,      0.0000
  40563.3333,      0.0000
  40563.3750,      0.0000
  40563.4171,      0.0000
  40563.4583,      0.0000
  40563.5000,      0.0000
  40563.5421,      0.0000
  40563.5833,      0.0000
  40563.6250,      0.0000
  40563.6666,      0.0000
  40563.7084,      0.0000
  40563.7500,      0.0000
  40563.7917,      0.0000
  40563.8334,      0.0000
  40563.8750,      0.0000
  40563.9173,      0.0000
  40563.9585,      0.0000
  40564.0000,      0.0000
  40564.0423,      0.0000
  40564.0833,      0.0000
  40564.1250,      0.0000
  40564.1670,      0.0000
  40564.2085,      0.0000
  40564.2500,      0.0000
  40564.2920,      0.0000
  40564.3335,      0.0000
  40564.3750,      0.0000
  40564.4169,      0.0000
  40564.4585,      0.0000
  40564.5000,      0.0000
  40564.5418,      0.0000
  40564.5836,      0.0000
  40564.6250,      0.0000
  40564.6668,      0.0000
  40564.7086,      0.0000
  40564.7500,      0.0000
  40564.7922,      0.0000
  40564.8336,      0.0000
  40564.8750,      0.0000
  40564.9172,      0.0000
  40564.9586,      0.0000
  40565.0000,      0.0000
  40565.0421,      0.0000
  40565.0836,      0.0000
  40565.1250,      0.0000
  40565.1667,      0.0000
  40565.2086,      0.0000
  40565.2500,      0.0000
  40565.2918,      0.0000
  40565.3336,      0.0000
  40565.3750,      0.0000
  40565.4172,      0.0000
  40565.4585,      0.0000
  40565.5000,      0.0000
  40565.5423,      0.0000
  40565.5836,      0.0000
  40565.6250,      0.0000
  40565.6667,      0.0000
  40565.7085,      0.0000
  40565.7500,      0.0000
  40565.7921,      0.0000
  40565.8335,      0.0000
  40565.8750,      0.0000
  40565.9173,      0.0000
  40565.9585,      0.0000
  40566.0000,      0.0000
  40566.0418,      0.0000
  40566.0834,      0.0000
  40566.1250,      0.0000
  40566.1672,      0.0000
  40566.2085,      0.0000
  40566.2500,      0.0000
  40566.2919,      0.0000
  40566.3334,      0.0000
  40566.3750,      0.0000
  40566.4171,      0.0000
  40566.4585,      0.0000
  40566.5000,      0.0000
  40566.5423,      0.0000
  40566.5834,      0.0000
  40566.6250,      0.0000
  40566.6669,      0.0000
  40566.7084,      0.0000
  40566.7500,      0.0000
  40566.7922,      0.0000
  40566.8334,      0.0000
  40566.8750,      0.0000
  40566.9169,      0.0000
  40566.9584,      0.0000
  40567.0000,      0.0000
  40567.0423,      0.0037
  40567.0834,      0.0074
  40567.1250,      0.0111
  40567.1670,      0.0148
  40567.2084,      0.0185
  40567.2500,      0.0222
  40567.2919,      0.0259
  40567.3334,      0.0296
  40567.3750,      0.0333
  40567.4169,      0.0370
  40567.4584,      0.0407
  40567.5000,      0.0445
  40567.5419,      0.0482
  40567.5834,      0.0519
  40567.6250,      0.0556
  40567.6668,      0.0593
  40567.7084,      0.0630
  40567.7500,      0.0667
  40567.7918,      0.0704
  40567.8334,      0.0741
  40567.8750,      0.0778
  40567.9167,      0.0815
  40567.9583,      0.0852
  40568.0000,      0.0890
  40568.0423,      0.0853
  40568.0833,      0.0816
  40568.1250,      0.0779
  40568.1671,      0.0742
  40568.2083,      0.0705
  40568.2500,      0.0668
  40568.2920,      0.0631
  40568.3333,      0.0594
  40568.3750,      0.0557
  40568.4168,      0.0520
  40568.4583,      0.0483
  40568.5000,      0.0445
  40568.5417,      0.0408
  40568.5833,      0.0371
  40568.6250,      0.0334
  40568.6672,      0.0297
  40568.7083,      0.0260
  40568.7500,      0.0223
  40568.7921,      0.0186
  40568.8333,      0.0149
  40568.8750,      0.0112
  40568.9176,      0.0074
  40568.9590,      0.0037
  40569.0000,      0.0000
  40569.0422,      0.0000
  40569.0833,      0.0000
  40569.1250,      0.0000
  40569.1671,      0.0000
  40569.2083,      0.0000
  40569.2500,      0.0000
  40569.2919,      0.0000
  40569.3334,      0.0000
  40569.3750,      0.0000
  40569.4171,      0.0000
  40569.4583,      0.0000
  40569.5000,      0.0000
  40569.5419,      0.0000
  40569.5834,      0.0000
  40569.6250,      0.0000
  40569.6673,      0.0000
  40569.7084,      0.0000
  40569.7500,      0.0000
  40569.7921,      0.0000
  40569.8334,      0.0000
  40569.8750,      0.0000
  40569.9167,      0.0000
  40569.9584,      0.0000
  40570.0000,      0.0000
  40570.0422,      0.0000
  40570.0834,      0.0000
  40570.1250,      0.0000
  40570.1667,      0.0000
  40570.2084,      0.0000
  40570.2500,      0.0000
  40570.2920,      0.0000
  40570.3334,      0.0000
  40570.3750,      0.0000
  40570.4173,      0.0000
  40570.4584,      0.0000
  40570.5000,      0.0000
  40570.5419,      0.0000
  40570.5834,      0.0000
  40570.6250,      0.0000
  40570.6672,      0.0000
  40570.7083,      0.0000
  40570.7500,      0.0000
  40570.7918,      0.0000
  40570.8333,      0.0000
  40570.8750,      0.0000
  40570.9171,      0.0000
  40570.9583,      0.0000
  40571.0000,      0.0000
  40571.0417,      0.0000
  40571.0839,      0.0000
  40571.1250,      0.0000
  40571.1670,      0.0000
  40571.2089,      0.0000
  40571.2500,      0.0000
  40571.2918,      0.0000
  40571.3333,      0.0000
  40571.3750,      0.0000
  40571.4170,      0.0000
  40571.4583,      0.0000
  40571.5000,      0.0000
  40571.5417,      0.0000
  40571.5839,      0.0000
  40571.6250,      0.0000
  40571.6672,      0.0000
  40571.7089,      0.0000
  40571.7500,      0.0000
  40571.7920,      0.0000
  40571.8339,      0.0000
  40571.8750,      0.0000
  40571.9172,      0.0000
  40571.9583,      0.0000
  40572.0000,      0.0000
  40572.0421,      0.0000
  40572.0839,      0.0000
  40572.1250,      0.0000
  40572.1671,      0.0000
  40572.2089,      0.0000
  40572.2500,      0.0000
  40572.2919,      0.0000
  40572.3333,      0.0000
  40572.3750,      0.0000
  40572.4170,      0.0000
  40572.4583,      0.0000
  40572.5000,      0.0000
  40572.5420,      0.0000
  40572.5833,      0.0000
  40572.6250,      0.0000
  40572.6670,      0.0000
  40572.7083,      0.0000
  40572.7500,      0.0000
  40572.7920,      0.0000
  40572.8333,      0.0000
  40572.8750,      0.0000
  40572.9170,      0.0000
  40572.9584,      0.0000
  40573.0000,      0.0000
  40573.0420,      0.0000
  40573.0834,      0.0000
  40573.1250,      0.0000
  40573.1671,      0.0000
  40573.2085,      0.0000
  40573.2500,      0.0000
  40573.2920,      0.0000
  40573.3335,      0.0000
  40573.3750,      0.0000
  40573.4169,      0.0000
  40573.4585,      0.0000
  40573.5000,      0.0000
  40573.5418,      0.0000
  40573.5835,      0.0000
  40573.6250,      0.0000
  40573.6669,      0.0000
  40573.7086,      0.0000
  40573.7500,      0.0000
  40573.7920,      0.0000
  40573.8336,      0.0000
  40573.8750,      0.0000
  40573.9171,      0.0000
  40573.9586,      0.0000
  40574.0000,      0.0000
  40574.0418,      0.0000
  40574.0836,      0.0000
  40574.1250,      0.0000
  40574.1672,      0.0000
  40574.2085,      0.0000
  40574.2500,      0.0000
  40574.2923,      0.0000
  40574.3336,      0.0000
  40574.3750,      0.0000
  40574.4168,      0.0000
  40574.4585,      0.0000
  40574.5000,      0.0000
  40574.5421,      0.0000
  40574.5835,      0.0000
  40574.6250,      0.0000
  40574.6673,      0.0000
  40574.7085,      0.0000
  40574.7500,      0.0000
  40574.7918,      0.0000
  40574.8335,      0.0000
  40574.8750,      0.0000
  40574.9170,      0.0000
  40574.9585,      0.0000
  40575.0000,      0.0000
  40575.0417,      0.0000
  40575.0834,      0.0000
  40575.1250,      0.0000
  40575.1666,      0.0000
  40575.2084,      0.0000
  40575.2500,      0.0000
  40575.2918,      0.0000
  40575.3334,      0.0000
  40575.3750,      0.0000
  40575.4169,      0.0000
  40575.4585,      0.0000
  40575.5000,      0.0000
  40575.5420,      0.0000
  40575.5835,      0.0000
  40575.6250,      0.0000
  40575.6673,      0.0000
  40575.7085,      0.0000
  40575.7500,      0.0000
  40575.7923,      0.0000
  40575.8335,      0.0000
  40575.8750,      0.0000
  40575.9167,      0.0000
  40575.9585,      0.0000
  40576.0000,      0.0000
  40576.0418,      0.0000
  40576.0835,      0.0000
  40576.1250,      0.0000
  40576.1669,      0.0000
  40576.2085,      0.0000
  40576.2500,      0.0000
  40576.2919,      0.0000
  40576.3335,      0.0000
  40576.3750,      0.0000
  40576.4170,      0.0000
  40576.4585,      0.0000
  40576.5000,      0.0000
  40576.5422,      0.0000
  40576.5836,      0.0000
  40576.6250,      0.0000
  40576.6672,      0.0000
  40576.7086,      0.0000
  40576.7500,      0.0000
  40576.7922,      0.0000
  40576.8335,      0.0000
  40576.8750,      0.0000
  40576.9172,      0.0000
  40576.9585,      0.0000
  40577.0000,      0.0000
  40577.0417,      0.0000
  40577.0835,      0.0000
  40577.1250,      0.0000
  40577.1669,      0.0000
  40577.2085,      0.0000
  40577.2500,      0.0000
  40577.2923,      0.0000
  40577.3336,      0.0000
  40577.3750,      0.0000
  40577.4174,      0.0000
  40577.4585,      0.0000
  40577.5000,      0.0000
  40577.5418,      0.0000
  40577.5835,      0.0000
  40577.6250,      0.0000
  40577.6670,      0.0000
  40577.7085,      0.0000
  40577.7500,      0.0000
  40577.7916,      0.0000
  40577.8336,      0.0000
  40577.8750,      0.0000
  40577.9168,      0.0000
  40577.9586,      0.0000
  40578.0000,      0.0000
  40578.0419,      0.0000
  40578.0835,      0.0000
  40578.1250,      0.0000
  40578.1673,      0.0000
  40578.2086,      0.0000
  40578.2500,      0.0000
  40578.2921,      0.0000
  40578.3335,      0.0000
  40578.3750,      0.0000
  40578.4172,      0.0000
  40578.4586,      0.0000
  40578.5000,      0.0000
  40578.5421,      0.0000
  40578.5835,      0.0000
  40578.6250,      0.0000
  40578.6668,      0.0000
  40578.7085,      0.0000
  40578.7500,      0.0000
  40578.7921,      0.0000
  40578.8335,      0.0000
  40578.8750,      0.0000
  40578.9172,      0.0000
  40578.9585,      0.0000
  40579.0000,      0.0000
  40579.0420,      0.0000
  40579.0835,      0.0000
  40579.1250,      0.0000
  40579.1674,      0.0000
  40579.2085,      0.0000
  40579.2500,      0.0000
  40579.2920,      0.0000
  40579.3336,      0.0000
  40579.3750,      0.0000
  40579.4172,      0.0000
  40579.4586,      0.0000
  40579.5000,      0.0000
  40579.5418,      0.0000
  40579.5836,      0.0000
  40579.6250,      0.0000
  40579.6672,      0.0000
  40579.7088,      0.0000
  40579.7500,      0.0000
  40579.7924,      0.0000
  40579.8337,      0.0000
  40579.8750,      0.0000
  40579.9171,      0.0000
  40579.9587,      0.0000
  40580.0000,      0.0000
  40580.0422,      0.0000
  40580.0838,      0.0000
  40580.1250,      0.0000
  40580.1668,      0.0000
  40580.2088,      0.0000
  40580.2500,      0.0000
  40580.2921,      0.0000
  40580.3339,      0.0000
  40580.3750,      0.0000
  40580.4173,      0.0000
  40580.4589,      0.0000
  40580.5000,      0.0000
  40580.5418,      0.0000
  40580.5841,      0.0000
  40580.6250,      0.0000
  40580.6672,      0.0000
  40580.7089,      0.0000
  40580.7500,      0.0000
  40580.7917,      0.0000
  40580.8343,      0.0000
  40580.8750,      0.0000
  40580.9174,      0.0000
  40580.9593,      0.0000
  40581.0000,      0.0000
  40581.0425,      0.0000
  40581.0840,      0.0000
  40581.1250,      0.0000
  40581.1672,      0.0000
  40581.2090,      0.0000
  40581.2500,      0.0000
  40581.2917,      0.0000
  40581.3337,      0.0000
  40581.3750,      0.0000
  40581.4173,      0.0000
  40581.4593,      0.0000
  40581.5000,      0.0000
  40581.5427,      0.0000
  40581.5844,      0.0000
  40581.6250,      0.0000
  40581.6676,      0.0000
  40581.7091,      0.0000
  40581.7500,      0.0000
  40581.7919,      0.0000
  40581.8345,      0.0000
  40581.8750,      0.0000
  40581.9173,      0.0000
  40581.9583,      0.0000
  40582.0000,      0.0000
  40582.0427,      0.0000
  40582.0834,      0.0000
  40582.1250,      0.0000
  40582.1672,      0.0000
  40582.2083,      0.0000
  40582.2500,      0.0000
  40582.2927,      0.0000
  40582.3342,      0.0000
  40582.3750,      0.0000
  40582.4174,      0.0000
  40582.4593,      0.0000
  40582.5000,      0.0000
  40582.5425,      0.0000
  40582.5841,      0.0000
  40582.6250,      0.0000
  40582.6674,      0.0000
  40582.7090,      0.0000
  40582.7500,      0.0000
  40582.7920,      0.0000
  40582.8339,      0.0000
  40582.8750,      0.0000
  40582.9173,      0.0000
  40582.9589,      0.0000
  40583.0000,      0.0000
  40583.0423,      0.1533
  40583.0839,      0.3076
  40583.1250,      0.4611
  40583.1670,      0.6159
  40583.2088,      0.7713
  40583.2500,      0.9244
  40583.2918,      1.0790
  40583.3339,      1.2350
  40583.3750,      1.3905
  40583.4167,      1.5424
  40583.4588,      1.6984
  40583.5000,      1.8518
  40583.5419,      2.0063
  40583.5838,      2.1621
  40583.6250,      2.3145
  40583.6667,      2.4695
  40583.7088,      2.6258
  40583.7500,      2.7785
  40583.7917,      2.9322
  40583.8342,      3.0900
  40583.8750,      3.2437
  40583.9176,      3.3993
  40583.9592,      3.5537
  40584.0000,      3.7064
  40584.0425,      4.1841
  40584.0842,      4.6624
  40584.1250,      5.1360
  40584.1671,      5.6169
  40584.2085,      6.0919
  40584.2500,      6.5748
  40584.2920,      7.0497
  40584.3335,      7.5260
  40584.3750,      8.0043
  40584.4167,      8.4799
  40584.4585,      8.9596
  40584.5000,      9.4403
  40584.5418,      9.9144
  40584.5835,     10.3933
  40584.6250,     10.8751
  40584.6671,     11.3523
  40584.7085,     11.8274
  40584.7500,     12.3042
  40584.7923,     12.7880
  40584.8335,     13.2610
  40584.8750,     13.7416
  40584.9169,     14.2172
  40584.9585,     14.6947
  40585.0000,     15.1770
  40585.0422,     15.1971
  40585.0835,     15.2153
  40585.1250,     15.2337
  40585.1669,     15.2518
  40585.2085,     15.2700
  40585.2500,     15.2882
  40585.2923,     15.3067
  40585.3335,     15.3248
  40585.3749,     15.3429
  40585.4169,     15.3613
  40585.4585,     15.3795
  40585.5000,     15.3978
  40585.5422,     15.4162
  40585.5834,     15.4342
  40585.6250,     15.4525
  40585.6670,     15.4708
  40585.7085,     15.4890
  40585.7500,     15.5074
  40585.7917,     15.5255
  40585.8335,     15.5437
  40585.8750,     15.5620
  40585.9172,     15.5804
  40585.9584,     15.5985
  40586.0000,     15.6167
  40586.0419,     15.5900
  40586.0835,     15.5628
  40586.1250,     15.5355
  40586.1673,     15.5079
  40586.2084,     15.4809
  40586.2500,     15.4535
  40586.2922,     15.4261
  40586.3334,     15.3991
  40586.3750,     15.3716
  40586.4167,     15.3445
  40586.4585,     15.3172
  40586.5000,     15.2897
  40586.5417,     15.2627
  40586.5835,     15.2353
  40586.6249,     15.2081
  40586.6671,     15.1806
  40586.7085,     15.1534
  40586.7500,     15.1261
  40586.7922,     15.0986
  40586.8335,     15.0715
  40586.8750,     15.0442
  40586.9173,     15.0167
  40586.9585,     14.9897
  40587.0000,     14.9624
  40587.0417,     14.3569
  40587.0835,     13.7408
  40587.1250,     13.1279
  40587.1668,     12.5120
  40587.2086,     11.8961
  40587.2500,     11.2814
  40587.2919,     10.6665
  40587.3335,     10.0521
  40587.3750,      9.4367
  40587.4169,      8.8224
  40587.4587,      8.2075
  40587.5000,      7.5912
  40587.5422,      6.9752
  40587.5836,      6.3634
  40587.6250,      5.7469
  40587.6673,      5.1302
  40587.7087,      4.5189
  40587.7500,      3.9002
  40587.7917,      3.2948
  40587.8337,      2.6745
  40587.8750,      2.0552
  40587.9170,      1.4466
  40587.9587,      0.8304
  40588.0000,      0.2124
  40588.0417,      0.4789
  40588.0838,      0.7570
  40588.1250,      1.0332
  40588.1674,      1.3096
  40588.2087,      1.5828
  40588.2500,      1.8582
  40588.2920,      2.1329
  40588.3337,      2.4090
  40588.3750,      2.6821
