$GATE WITHDRAWAL AT SEG76                                    ELEV OF WITHDRAWAL CENTERLINE:7.       

JDAY,QWD(m3s-1)
  40548.1250,      0.0000
  40548.1675,      0.0000
  40548.2094,      0.0000
  40548.2500,      0.0000
  40548.2919,      0.0000
  40548.3342,      0.0000
  40548.3750,      0.0000
  40548.4167,      0.0000
  40548.4593,      0.0000
  40548.5000,      0.0000
  40548.5420,      0.0000
  40548.5842,      0.0000
  40548.6250,      0.0000
  40548.6672,      0.0000
  40548.7092,      0.0000
  40548.7500,      0.0000
  40548.7922,      0.0000
  40548.8343,      0.0000
  40548.8750,      0.0000
  40548.9174,      0.0000
  40548.9594,      0.0000
  40549.0000,      0.0000
  40549.0419,      0.0000
  40549.0843,      0.0000
  40549.1250,      0.0000
  40549.1674,      0.0000
  40549.2095,      0.0000
  40549.2500,      0.0000
  40549.2923,      0.0000
  40549.3344,      0.0000
  40549.3750,      0.0000
  40549.4170,      0.0000
  40549.4595,      0.0000
  40549.5000,      0.0000
  40549.5421,      0.0000
  40549.5845,      0.0000
  40549.6250,      0.0000
  40549.6674,      0.0000
  40549.7096,      0.0000
  40549.7500,      0.0000
  40549.7920,      0.0000
  40549.8345,      0.0000
  40549.8750,      0.0000
  40549.9177,      0.0000
  40549.9585,      0.0000
  40550.0000,      0.0000
  40550.0419,      0.0000
  40550.0833,      0.0000
  40550.1250,      0.0000
  40550.1677,      0.0000
  40550.2096,      0.0000
  40550.2500,      0.0000
  40550.2920,      0.0000
  40550.3336,      0.0000
  40550.3750,      0.0000
  40550.4171,      0.0000
  40550.4585,      0.0000
  40550.5000,      0.0000
  40550.5423,      0.0000
  40550.5836,      0.0000
  40550.6250,      0.0000
  40550.6674,      0.0000
  40550.7086,      0.0000
  40550.7500,      0.0000
  40550.7930,      0.0000
  40550.8336,      0.0000
  40550.8750,      0.0000
  40550.9169,      0.0000
  40550.9587,      0.0000
  40551.0000,      0.0000
  40551.0418,      0.0000
  40551.0837,      0.0000
  40551.1250,      0.0000
  40551.1680,      0.0000
  40551.2087,      0.0000
  40551.2500,      0.0000
  40551.2929,      0.0000
  40551.3338,      0.0000
  40551.3750,      0.0000
  40551.4172,      0.0000
  40551.4589,      0.0000
  40551.5000,      0.0000
  40551.5430,      0.0000
  40551.5838,      0.0000
  40551.6250,      0.0000
  40551.6676,      0.0000
  40551.7086,      0.0000
  40551.7500,      0.0000
  40551.7923,      0.0000
  40551.8338,      0.0000
  40551.8750,      0.0000
  40551.9172,      0.0000
  40551.9588,      0.0000
  40552.0000,      0.0000
  40552.0430,      0.0000
  40552.0838,      0.0000
  40552.1250,      0.0000
  40552.1671,      0.0000
  40552.2086,      0.0000
  40552.2500,      0.0000
  40552.2922,      0.0000
  40552.3337,      0.0000
  40552.3750,      0.0000
  40552.4168,      0.0000
  40552.4587,      0.0000
  40552.5000,      0.0000
  40552.5427,      0.0000
  40552.5838,      0.0000
  40552.6250,      0.0000
  40552.6670,      0.0000
  40552.7089,      0.0000
  40552.7500,      0.0000
  40552.7917,      0.0000
  40552.8334,      0.0000
  40552.8750,      0.0000
  40552.9171,      0.0000
  40552.9586,      0.0000
  40553.0000,      0.0000
  40553.0427,      0.0000
  40553.0836,      0.0000
  40553.1250,      0.0000
  40553.1680,      0.0000
  40553.2086,      0.0000
  40553.2500,      0.0000
  40553.2928,      0.0000
  40553.3336,      0.0000
  40553.3750,      0.0000
  40553.4173,      0.0000
  40553.4585,      0.0000
  40553.5000,      0.0000
  40553.5430,      0.0000
  40553.5835,      0.0000
  40553.6250,      0.0000
  40553.6671,      0.0000
  40553.7086,      0.0000
  40553.7500,      0.0000
  40553.7928,      0.0000
  40553.8334,      0.0000
  40553.8750,      0.0000
  40553.9172,      0.0000
  40553.9584,      0.0000
  40554.0000,      0.0000
  40554.0417,      0.0000
  40554.0833,      0.0000
  40554.1250,      0.0000
  40554.1677,      0.0000
  40554.2085,      0.0000
  40554.2500,      0.0000
  40554.2925,      0.0000
  40554.3334,      0.0000
  40554.3750,      0.0000
  40554.4175,      0.0000
  40554.4584,      0.0000
  40554.5000,      0.0000
  40554.5425,      0.0000
  40554.5835,      0.0000
  40554.6250,      0.0000
  40554.6670,      0.0000
  40554.7084,      0.0000
  40554.7500,      0.0000
  40554.7921,      0.0000
  40554.8335,      0.0000
  40554.8750,      0.0000
  40554.9179,      0.0000
  40554.9584,      0.0000
  40555.0000,      0.0000
  40555.0425,      0.0000
  40555.0835,      0.0000
  40555.1250,      0.0000
  40555.1670,      0.0000
  40555.2086,      0.0000
  40555.2500,      0.0000
  40555.2928,      0.0000
  40555.3334,      0.0000
  40555.3750,      0.0000
  40555.4169,      0.0000
  40555.4584,      0.0000
  40555.5000,      0.0000
  40555.5419,      0.0000
  40555.5835,      0.0000
  40555.6250,      0.0000
  40555.6674,      0.0000
  40555.7084,      0.0000
  40555.7500,      0.0000
  40555.7922,      0.0000
  40555.8334,      0.0000
  40555.8750,      0.0000
  40555.9176,      0.0000
  40555.9596,      0.0000
  40556.0000,      0.0000
  40556.0425,      0.0000
  40556.0834,      0.0000
  40556.1250,      0.0000
  40556.1676,      0.0000
  40556.2085,      0.0000
  40556.2500,      0.0000
  40556.2925,      0.0000
  40556.3334,      0.0000
  40556.3750,      0.0000
  40556.4169,      0.0000
  40556.4584,      0.0000
  40556.5000,      0.0000
  40556.5416,      0.0000
  40556.5835,      0.0000
  40556.6250,      0.0000
  40556.6678,      0.0000
  40556.7085,      0.0000
  40556.7500,      0.0000
  40556.7924,      0.0000
  40556.8336,      0.0000
  40556.8750,      0.0000
  40556.9170,      0.0000
  40556.9585,      0.0000
  40557.0000,      0.0000
  40557.0420,      0.0000
  40557.0836,      0.0000
  40557.1250,      0.0000
  40557.1668,      0.0000
  40557.2085,      0.0000
  40557.2500,      0.0000
  40557.2930,      0.0000
  40557.3334,      0.0000
  40557.3750,      0.0000
  40557.4168,      0.0000
  40557.4585,      0.0000
  40557.5000,      0.0000
  40557.5418,      0.0000
  40557.5834,      0.0000
  40557.6250,      0.0000
  40557.6672,      0.0000
  40557.7084,      0.0000
  40557.7500,      0.0000
  40557.7923,      0.0000
  40557.8334,      0.0000
  40557.8750,      0.0000
  40557.9180,      0.0000
  40557.9583,      0.0000
  40558.0000,      0.0000
  40558.0417,      0.0000
  40558.0834,      0.0000
  40558.1250,      0.0000
  40558.1667,      0.0000
  40558.2084,      0.0000
  40558.2500,      0.0000
  40558.2924,      0.0000
  40558.3334,      0.0000
  40558.3750,      0.0000
  40558.4179,      0.0000
  40558.4585,      0.0000
  40558.5000,      0.0000
  40558.5423,      0.0000
  40558.5834,      0.0000
  40558.6250,      0.0000
  40558.6676,      0.0000
  40558.7084,      0.0000
  40558.7500,      0.0000
  40558.7917,      0.0000
  40558.8334,      0.0000
  40558.8750,      0.0000
  40558.9176,      0.0000
  40558.9596,      0.0000
  40559.0000,      0.0000
  40559.0426,      0.0000
  40559.0834,      0.0000
  40559.1250,      0.0000
  40559.1680,      0.0000
  40559.2086,      0.0000
  40559.2500,      0.0000
  40559.2928,      0.0000
  40559.3334,      0.0000
  40559.3750,      0.0000
  40559.4167,      0.0000
  40559.4586,      0.0000
  40559.5000,      0.0000
  40559.5420,      0.0000
  40559.5835,      0.0000
  40559.6250,      0.0000
  40559.6668,      0.0000
  40559.7086,      0.0000
  40559.7500,      0.0000
  40559.7928,      0.0000
  40559.8337,      0.0000
  40559.8750,      0.0000
  40559.9168,      0.0000
  40559.9584,      0.0000
  40560.0000,      0.0000
  40560.0425,      0.0000
  40560.0835,      0.0000
  40560.1250,      0.0000
  40560.1674,      0.0000
  40560.2084,      0.0000
  40560.2500,      0.0000
  40560.2923,      0.0000
  40560.3334,      0.0000
  40560.3750,      0.0000
  40560.4171,      0.0000
  40560.4583,      0.0000
  40560.5000,      0.0000
  40560.5418,      0.0000
  40560.5833,      0.0000
  40560.6250,      0.0000
  40560.6673,      0.0000
  40560.7094,      0.0000
  40560.7500,      0.0000
  40560.7927,      0.0000
  40560.8345,      0.0000
  40560.8750,      0.0000
  40560.9173,      0.0000
  40560.9593,      0.0000
  40561.0000,      0.0000
  40561.0428,      0.0000
  40561.0843,      0.0000
  40561.1250,      0.0000
  40561.1677,      0.0000
  40561.2093,      0.0000
  40561.2500,      0.0000
  40561.2917,      0.0000
  40561.3342,      0.0000
  40561.3750,      0.0000
  40561.4175,      0.0000
  40561.4592,      0.0000
  40561.5000,      0.0000
  40561.5423,      0.0000
  40561.5840,      0.0000
  40561.6250,      0.0000
  40561.6670,      0.0000
  40561.7089,      0.0000
  40561.7500,      0.0000
  40561.7918,      0.0000
  40561.8339,      0.0000
  40561.8750,      0.0000
  40561.9167,      0.0000
  40561.9589,      0.0000
  40562.0000,      0.0000
  40562.0422,      0.0000
  40562.0838,      0.0000
  40562.1250,      0.0000
  40562.1674,      0.0000
  40562.2088,      0.0000
  40562.2500,      0.0000
  40562.2917,      0.0000
  40562.3337,      0.0000
  40562.3750,      0.0000
  40562.4175,      0.0000
  40562.4584,      0.0000
  40562.5000,      0.0000
  40562.5423,      0.0000
  40562.5840,      0.0000
  40562.6250,      0.0000
  40562.6673,      0.0000
  40562.7091,      0.0000
  40562.7500,      0.0000
  40562.7918,      0.0000
  40562.8340,      0.0000
  40562.8750,      0.0000
  40562.9171,      0.0000
  40562.9589,      0.0000
  40563.0000,      0.0000
  40563.0417,      0.0000
  40563.0839,      0.0000
  40563.1250,      0.0000
  40563.1671,      0.0000
  40563.2083,      0.0000
  40563.2500,      0.0000
  40563.2922,      0.0000
  40563.3333,      0.0000
  40563.3750,      0.0000
  40563.4171,      0.0000
  40563.4583,      0.0000
  40563.5000,      0.0000
  40563.5421,      0.0000
  40563.5833,      0.0000
  40563.6250,      0.0000
  40563.6666,      0.0000
  40563.7084,      0.0000
  40563.7500,      0.0000
  40563.7917,      0.0000
  40563.8334,      0.0000
  40563.8750,      0.0000
  40563.9173,      0.0000
  40563.9585,      0.0000
  40564.0000,      0.0000
  40564.0423,      0.0000
  40564.0833,      0.0000
  40564.1250,      0.0000
  40564.1670,      0.0000
  40564.2085,      0.0000
  40564.2500,      0.0000
  40564.2920,      0.0000
  40564.3335,      0.0000
  40564.3750,      0.0000
  40564.4169,      0.0000
  40564.4585,      0.0000
  40564.5000,      0.0000
  40564.5418,      0.0000
  40564.5836,      0.0000
  40564.6250,      0.0000
  40564.6668,      0.0000
  40564.7086,      0.0000
  40564.7500,      0.0000
  40564.7922,      0.0000
  40564.8336,      0.0000
  40564.8750,      0.0000
  40564.9172,      0.0000
  40564.9586,      0.0000
  40565.0000,      0.0000
  40565.0421,      0.0000
  40565.0836,      0.0000
  40565.1250,      0.0000
  40565.1667,      0.0000
  40565.2086,      0.0000
  40565.2500,      0.0000
  40565.2918,      0.0000
  40565.3336,      0.0000
  40565.3750,      0.0000
  40565.4172,      0.0000
  40565.4585,      0.0000
  40565.5000,      0.0000
  40565.5423,      0.0000
  40565.5836,      0.0000
  40565.6250,      0.0000
  40565.6667,      0.0000
  40565.7085,      0.0000
  40565.7500,      0.0000
  40565.7921,      0.0000
  40565.8335,      0.0000
  40565.8750,      0.0000
  40565.9173,      0.0000
  40565.9585,      0.0000
  40566.0000,      0.0000
  40566.0418,      0.0000
  40566.0834,      0.0000
  40566.1250,      0.0000
  40566.1672,      0.0000
  40566.2085,      0.0000
  40566.2500,      0.0000
  40566.2919,      0.0000
  40566.3334,      0.0000
  40566.3750,      0.0000
  40566.4171,      0.0000
  40566.4585,      0.0000
  40566.5000,      0.0000
  40566.5423,      0.0000
  40566.5834,      0.0000
  40566.6250,      0.0000
  40566.6669,      0.0000
  40566.7084,      0.0000
  40566.7500,      0.0000
  40566.7922,      0.0000
  40566.8334,      0.0000
  40566.8750,      0.0000
  40566.9169,      0.0000
  40566.9584,      0.0000
  40567.0000,      0.0000
  40567.0423,      0.0034
  40567.0834,      0.0068
  40567.1250,      0.0102
  40567.1670,      0.0136
  40567.2084,      0.0170
  40567.2500,      0.0205
  40567.2919,      0.0239
  40567.3334,      0.0273
  40567.3750,      0.0307
  40567.4169,      0.0341
  40567.4584,      0.0375
  40567.5000,      0.0410
  40567.5419,      0.0444
  40567.5834,      0.0478
  40567.6250,      0.0512
  40567.6668,      0.0546
  40567.7084,      0.0580
  40567.7500,      0.0615
  40567.7918,      0.0649
  40567.8334,      0.0683
  40567.8750,      0.0717
  40567.9167,      0.0751
  40567.9583,      0.0785
  40568.0000,      0.0820
  40568.0423,      0.0786
  40568.0833,      0.0752
  40568.1250,      0.0718
  40568.1671,      0.0684
  40568.2083,      0.0650
  40568.2500,      0.0615
  40568.2920,      0.0581
  40568.3333,      0.0547
  40568.3750,      0.0513
  40568.4168,      0.0479
  40568.4583,      0.0445
  40568.5000,      0.0410
  40568.5417,      0.0376
  40568.5833,      0.0342
  40568.6250,      0.0308
  40568.6672,      0.0273
  40568.7083,      0.0240
  40568.7500,      0.0205
  40568.7921,      0.0171
  40568.8333,      0.0137
  40568.8750,      0.0103
  40568.9176,      0.0068
  40568.9590,      0.0034
  40569.0000,      0.0000
  40569.0422,      0.0000
  40569.0833,      0.0000
  40569.1250,      0.0000
  40569.1671,      0.0000
  40569.2083,      0.0000
  40569.2500,      0.0000
  40569.2919,      0.0000
  40569.3334,      0.0000
  40569.3750,      0.0000
  40569.4171,      0.0000
  40569.4583,      0.0000
  40569.5000,      0.0000
  40569.5419,      0.0000
  40569.5834,      0.0000
  40569.6250,      0.0000
  40569.6673,      0.0000
  40569.7084,      0.0000
  40569.7500,      0.0000
  40569.7921,      0.0000
  40569.8334,      0.0000
  40569.8750,      0.0000
  40569.9167,      0.0000
  40569.9584,      0.0000
  40570.0000,      0.0000
  40570.0422,      0.0000
  40570.0834,      0.0000
  40570.1250,      0.0000
  40570.1667,      0.0000
  40570.2084,      0.0000
  40570.2500,      0.0000
  40570.2920,      0.0000
  40570.3334,      0.0000
  40570.3750,      0.0000
  40570.4173,      0.0000
  40570.4584,      0.0000
  40570.5000,      0.0000
  40570.5419,      0.0000
  40570.5834,      0.0000
  40570.6250,      0.0000
  40570.6672,      0.0000
  40570.7083,      0.0000
  40570.7500,      0.0000
  40570.7918,      0.0000
  40570.8333,      0.0000
  40570.8750,      0.0000
  40570.9171,      0.0000
  40570.9583,      0.0000
  40571.0000,      0.0000
  40571.0417,      0.0000
  40571.0839,      0.0000
  40571.1250,      0.0000
  40571.1670,      0.0000
  40571.2089,      0.0000
  40571.2500,      0.0000
  40571.2918,      0.0000
  40571.3333,      0.0000
  40571.3750,      0.0000
  40571.4170,      0.0000
  40571.4583,      0.0000
  40571.5000,      0.0000
  40571.5417,      0.0000
  40571.5839,      0.0000
  40571.6250,      0.0000
  40571.6672,      0.0000
  40571.7089,      0.0000
  40571.7500,      0.0000
  40571.7920,      0.0000
  40571.8339,      0.0000
  40571.8750,      0.0000
  40571.9172,      0.0000
  40571.9583,      0.0000
  40572.0000,      0.0000
  40572.0421,      0.0000
  40572.0839,      0.0000
  40572.1250,      0.0000
  40572.1671,      0.0000
  40572.2089,      0.0000
  40572.2500,      0.0000
  40572.2919,      0.0000
  40572.3333,      0.0000
  40572.3750,      0.0000
  40572.4170,      0.0000
  40572.4583,      0.0000
  40572.5000,      0.0000
  40572.5420,      0.0000
  40572.5833,      0.0000
  40572.6250,      0.0000
  40572.6670,      0.0000
  40572.7083,      0.0000
  40572.7500,      0.0000
  40572.7920,      0.0000
  40572.8333,      0.0000
  40572.8750,      0.0000
  40572.9170,      0.0000
  40572.9584,      0.0000
  40573.0000,      0.0000
  40573.0420,      0.0000
  40573.0834,      0.0000
  40573.1250,      0.0000
  40573.1671,      0.0000
  40573.2085,      0.0000
  40573.2500,      0.0000
  40573.2920,      0.0000
  40573.3335,      0.0000
  40573.3750,      0.0000
  40573.4169,      0.0000
  40573.4585,      0.0000
  40573.5000,      0.0000
  40573.5418,      0.0000
  40573.5835,      0.0000
  40573.6250,      0.0000
  40573.6669,      0.0000
  40573.7086,      0.0000
  40573.7500,      0.0000
  40573.7920,      0.0000
  40573.8336,      0.0000
  40573.8750,      0.0000
  40573.9171,      0.0000
  40573.9586,      0.0000
  40574.0000,      0.0000
  40574.0418,      0.0000
  40574.0836,      0.0000
  40574.1250,      0.0000
  40574.1672,      0.0000
  40574.2085,      0.0000
  40574.2500,      0.0000
  40574.2923,      0.0000
  40574.3336,      0.0000
  40574.3750,      0.0000
  40574.4168,      0.0000
  40574.4585,      0.0000
  40574.5000,      0.0000
  40574.5421,      0.0000
  40574.5835,      0.0000
  40574.6250,      0.0000
  40574.6673,      0.0000
  40574.7085,      0.0000
  40574.7500,      0.0000
  40574.7918,      0.0000
  40574.8335,      0.0000
  40574.8750,      0.0000
  40574.9170,      0.0000
  40574.9585,      0.0000
  40575.0000,      0.0000
  40575.0417,      0.0000
  40575.0834,      0.0000
  40575.1250,      0.0000
  40575.1666,      0.0000
  40575.2084,      0.0000
  40575.2500,      0.0000
  40575.2918,      0.0000
  40575.3334,      0.0000
  40575.3750,      0.0000
  40575.4169,      0.0000
  40575.4585,      0.0000
  40575.5000,      0.0000
  40575.5420,      0.0000
  40575.5835,      0.0000
  40575.6250,      0.0000
  40575.6673,      0.0000
  40575.7085,      0.0000
  40575.7500,      0.0000
  40575.7923,      0.0000
  40575.8335,      0.0000
  40575.8750,      0.0000
  40575.9167,      0.0000
  40575.9585,      0.0000
  40576.0000,      0.0000
  40576.0418,      0.0000
  40576.0835,      0.0000
  40576.1250,      0.0000
  40576.1669,      0.0000
  40576.2085,      0.0000
  40576.2500,      0.0000
  40576.2919,      0.0000
  40576.3335,      0.0000
  40576.3750,      0.0000
  40576.4170,      0.0000
  40576.4585,      0.0000
  40576.5000,      0.0000
  40576.5422,      0.0000
  40576.5836,      0.0000
  40576.6250,      0.0000
  40576.6672,      0.0000
  40576.7086,      0.0000
  40576.7500,      0.0000
  40576.7922,      0.0000
  40576.8335,      0.0000
  40576.8750,      0.0000
  40576.9172,      0.0000
  40576.9585,      0.0000
  40577.0000,      0.0000
  40577.0417,      0.0000
  40577.0835,      0.0000
  40577.1250,      0.0000
  40577.1669,      0.0000
  40577.2085,      0.0000
  40577.2500,      0.0000
  40577.2923,      0.0000
  40577.3336,      0.0000
  40577.3750,      0.0000
  40577.4174,      0.0000
  40577.4585,      0.0000
  40577.5000,      0.0000
  40577.5418,      0.0000
  40577.5835,      0.0000
  40577.6250,      0.0000
  40577.6670,      0.0000
  40577.7085,      0.0000
  40577.7500,      0.0000
  40577.7916,      0.0000
  40577.8336,      0.0000
  40577.8750,      0.0000
  40577.9168,      0.0000
  40577.9586,      0.0000
  40578.0000,      0.0000
  40578.0419,      0.0000
  40578.0835,      0.0000
  40578.1250,      0.0000
  40578.1673,      0.0000
  40578.2086,      0.0000
  40578.2500,      0.0000
  40578.2921,      0.0000
  40578.3335,      0.0000
  40578.3750,      0.0000
  40578.4172,      0.0000
  40578.4586,      0.0000
  40578.5000,      0.0000
  40578.5421,      0.0000
  40578.5835,      0.0000
  40578.6250,      0.0000
  40578.6668,      0.0000
  40578.7085,      0.0000
  40578.7500,      0.0000
  40578.7921,      0.0000
  40578.8335,      0.0000
  40578.8750,      0.0000
  40578.9172,      0.0000
  40578.9585,      0.0000
  40579.0000,      0.0000
  40579.0420,      0.0000
  40579.0835,      0.0000
  40579.1250,      0.0000
  40579.1674,      0.0000
  40579.2085,      0.0000
  40579.2500,      0.0000
  40579.2920,      0.0000
  40579.3336,      0.0000
  40579.3750,      0.0000
  40579.4172,      0.0000
  40579.4586,      0.0000
  40579.5000,      0.0000
  40579.5418,      0.0000
  40579.5836,      0.0000
  40579.6250,      0.0000
  40579.6672,      0.0000
  40579.7088,      0.0000
  40579.7500,      0.0000
  40579.7924,      0.0000
  40579.8337,      0.0000
  40579.8750,      0.0000
  40579.9171,      0.0000
  40579.9587,      0.0000
  40580.0000,      0.0000
  40580.0422,      0.0000
  40580.0838,      0.0000
  40580.1250,      0.0000
  40580.1668,      0.0000
  40580.2088,      0.0000
  40580.2500,      0.0000
  40580.2921,      0.0000
  40580.3339,      0.0000
  40580.3750,      0.0000
  40580.4173,      0.0000
  40580.4589,      0.0000
  40580.5000,      0.0000
  40580.5418,      0.0000
  40580.5841,      0.0000
  40580.6250,      0.0000
  40580.6672,      0.0000
  40580.7089,      0.0000
  40580.7500,      0.0000
  40580.7917,      0.0000
  40580.8343,      0.0000
  40580.8750,      0.0000
  40580.9174,      0.0000
  40580.9593,      0.0000
  40581.0000,      0.0000
  40581.0425,      0.0000
  40581.0840,      0.0000
  40581.1250,      0.0000
  40581.1672,      0.0000
  40581.2090,      0.0000
  40581.2500,      0.0000
  40581.2917,      0.0000
  40581.3337,      0.0000
  40581.3750,      0.0000
  40581.4173,      0.0000
  40581.4593,      0.0000
  40581.5000,      0.0000
  40581.5427,      0.0000
  40581.5844,      0.0000
  40581.6250,      0.0000
  40581.6676,      0.0000
  40581.7091,      0.0000
  40581.7500,      0.0000
  40581.7919,      0.0000
  40581.8345,      0.0000
  40581.8750,      0.0000
  40581.9173,      0.0000
  40581.9583,      0.0000
  40582.0000,      0.0000
  40582.0427,      0.0000
  40582.0834,      0.0000
  40582.1250,      0.0000
  40582.1672,      0.0000
  40582.2083,      0.0000
  40582.2500,      0.0000
  40582.2927,      0.0000
  40582.3342,      0.0000
  40582.3750,      0.0000
  40582.4174,      0.0000
  40582.4593,      0.0000
  40582.5000,      0.0000
  40582.5425,      0.0000
  40582.5841,      0.0000
  40582.6250,      0.0000
  40582.6674,      0.0000
  40582.7090,      0.0000
  40582.7500,      0.0000
  40582.7920,      0.0000
  40582.8339,      0.0000
  40582.8750,      0.0000
  40582.9173,      0.0000
  40582.9589,      0.0000
  40583.0000,      0.0000
  40583.0423,      0.1420
  40583.0839,      0.2850
  40583.1250,      0.4271
  40583.1670,      0.5706
  40583.2088,      0.7146
  40583.2500,      0.8563
  40583.2918,      0.9996
  40583.3339,      1.1441
  40583.3750,      1.2881
  40583.4167,      1.4288
  40583.4588,      1.5734
  40583.5000,      1.7155
  40583.5419,      1.8586
  40583.5838,      2.0030
  40583.6250,      2.1442
  40583.6667,      2.2877
  40583.7088,      2.4325
  40583.7500,      2.5740
  40583.7917,      2.7164
  40583.8342,      2.8626
  40583.8750,      3.0050
  40583.9176,      3.1490
  40583.9592,      3.2921
  40584.0000,      3.4336
  40584.0425,      3.8832
  40584.0842,      4.3334
  40584.1250,      4.7793
  40584.1671,      5.2319
  40584.2085,      5.6791
  40584.2500,      6.1336
  40584.2920,      6.5807
  40584.3335,      7.0290
  40584.3750,      7.4793
  40584.4167,      7.9270
  40584.4585,      8.3785
  40584.5000,      8.8310
  40584.5418,      9.2773
  40584.5835,      9.7281
  40584.6250,     10.1816
  40584.6671,     10.6308
  40584.7085,     11.0780
  40584.7500,     11.5269
  40584.7923,     11.9823
  40584.8335,     12.4275
  40584.8750,     12.8799
  40584.9169,     13.3276
  40584.9585,     13.7771
  40585.0000,     14.2311
  40585.0422,     14.1749
  40585.0835,     14.1170
  40585.1250,     14.0580
  40585.1669,     14.0000
  40585.2085,     13.9417
  40585.2500,     13.8835
  40585.2923,     13.8243
  40585.3335,     13.7664
  40585.3749,     13.7084
  40585.4169,     13.6496
  40585.4585,     13.5912
  40585.5000,     13.5325
  40585.5422,     13.4739
  40585.5834,     13.4160
  40585.6250,     13.3577
  40585.6670,     13.2988
  40585.7085,     13.2407
  40585.7500,     13.1817
  40585.7917,     13.1240
  40585.8335,     13.0655
  40585.8750,     13.0070
  40585.9172,     12.9480
  40585.9584,     12.8902
  40586.0000,     12.8320
  40586.0419,     12.5346
  40586.0835,     12.2359
  40586.1250,     11.9366
  40586.1673,     11.6332
  40586.2084,     11.3371
  40586.2500,     11.0364
  40586.2922,     10.7352
  40586.3334,     10.4383
  40586.3750,     10.1369
  40586.4167,      9.8397
  40586.4585,      9.5393
  40586.5000,      9.2374
  40586.5417,      8.9409
  40586.5835,      8.6404
  40586.6249,      8.3423
  40586.6671,      8.0396
  40586.7085,      7.7415
  40586.7500,      7.4418
  40586.7922,      7.1400
  40586.8335,      6.8427
  40586.8750,      6.5427
  40586.9173,      6.2400
  40586.9585,      5.9438
  40587.0000,      5.6439
  40587.0417,      5.4087
  40587.0835,      5.1732
  40587.1250,      4.9388
  40587.1668,      4.7034
  40587.2086,      4.4679
  40587.2500,      4.2329
  40587.2919,      3.9979
  40587.3335,      3.7630
  40587.3750,      3.5277
  40587.4169,      3.2929
  40587.4587,      3.0578
  40587.5000,      2.8222
  40587.5422,      2.5867
  40587.5836,      2.3528
  40587.6250,      2.1171
  40587.6673,      1.8814
  40587.7087,      1.6477
  40587.7500,      1.4111
  40587.7917,      1.1797
  40587.8337,      0.9425
  40587.8750,      0.7058
  40587.9170,      0.4731
  40587.9587,      0.2375
  40588.0000,      0.0013
  40588.0417,      0.2216
  40588.0838,      0.4501
  40588.1250,      0.6770
  40588.1674,      0.9040
  40588.2087,      1.1283
  40588.2500,      1.3545
  40588.2920,      1.5801
  40588.3337,      1.8069
  40588.3750,      2.0312
