$GATE WITHDRAWAL AT SEG76                                    ELEV OF WITHDRAWAL CENTERLINE:7.       

JDAY,QWD(m3s-1)
  40555.0835,      6.7966
  40555.1250,      6.8459
  40555.1670,      6.8937
  40555.2086,      6.9422
  40555.2500,      6.9906
  40555.2928,      7.0405
  40555.3334,      7.0878
  40555.3750,      7.1368
  40555.4169,      7.1851
  40555.4584,      7.2335
  40555.5000,      7.2820
  40555.5419,      7.3306
  40555.5835,      7.3791
  40555.6250,      7.4281
  40555.6674,      7.4769
  40555.7084,      7.5247
  40555.7500,      7.5737
  40555.7922,      7.6224
  40555.8334,      7.6703
  40555.8750,      7.7201
  40555.9176,      7.7684
  40555.9596,      7.8174
  40556.0000,      7.8651
  40556.0425,      7.9759
  40556.0834,      8.0848
  40556.1250,      8.1960
  40556.1676,      8.3090
  40556.2085,      8.4182
  40556.2500,      8.5308
  40556.2925,      8.6423
  40556.3334,      8.7516
  40556.3750,      8.8656
  40556.4169,      8.9741
  40556.4584,      9.0849
  40556.5000,      9.1957
  40556.5416,      9.3065
  40556.5835,      9.4183
  40556.6250,      9.5304
  40556.6678,      9.6430
  40556.7085,      9.7517
  40556.7500,      9.8657
  40556.7924,      9.9751
  40556.8336,     10.0851
  40556.8750,     10.1970
  40556.9170,     10.3075
  40556.9585,     10.4184
  40557.0000,     10.5316
  40557.0420,     10.5267
  40557.0836,     10.5203
  40557.1250,     10.5136
  40557.1668,     10.5074
  40557.2085,     10.5009
  40557.2500,     10.4943
  40557.2930,     10.4878
  40557.3334,     10.4815
  40557.3750,     10.4751
  40557.4168,     10.4686
  40557.4585,     10.4622
  40557.5000,     10.4557
  40557.5418,     10.4493
  40557.5834,     10.4428
  40557.6250,     10.4363
  40557.6672,     10.4298
  40557.7084,     10.4234
  40557.7500,     10.4168
  40557.7923,     10.4104
  40557.8334,     10.4040
  40557.8750,     10.3975
  40557.9180,     10.3909
  40557.9583,     10.3847
  40558.0000,     10.3781
  40558.0417,     10.3017
  40558.0834,     10.2229
  40558.1250,     10.1436
  40558.1667,     10.0653
  40558.2084,      9.9867
  40558.2500,      9.9063
  40558.2924,      9.8281
  40558.3334,      9.7504
  40558.3750,      9.6702
  40558.4179,      9.5907
  40558.4585,      9.5142
  40558.5000,      9.4351
  40558.5423,      9.3555
  40558.5834,      9.2779
  40558.6250,      9.1987
  40558.6676,      9.1186
  40558.7084,      9.0417
  40558.7500,      8.9613
  40558.7917,      8.8842
  40558.8334,      8.8054
  40558.8750,      8.7247
  40558.9176,      8.6463
  40558.9596,      8.5668
  40559.0000,      8.4886
  40559.0426,      8.5440
  40559.0834,      8.5997
  40559.1250,      8.6576
  40559.1680,      8.7147
  40559.2086,      8.7698
  40559.2500,      8.8267
  40559.2928,      8.8845
  40559.3334,      8.9399
  40559.3750,      8.9979
  40559.4167,      9.0534
  40559.4586,      9.1100
  40559.5000,      9.1668
  40559.5420,      9.2238
  40559.5835,      9.2802
  40559.6250,      9.3374
  40559.6668,      9.3933
  40559.7086,      9.4503
  40559.7500,      9.5069
  40559.7928,      9.5648
  40559.8337,      9.6204
  40559.8750,      9.6777
  40559.9168,      9.7335
  40559.9584,      9.7905
  40560.0000,      9.8470
  40560.0425,      9.8374
  40560.0835,      9.8257
  40560.1250,      9.8139
  40560.1674,      9.8019
  40560.2084,      9.7902
  40560.2500,      9.7783
  40560.2923,      9.7664
  40560.3334,      9.7547
  40560.3750,      9.7427
  40560.4171,      9.7309
  40560.4583,      9.7192
  40560.5000,      9.7071
  40560.5418,      9.6955
  40560.5833,      9.6837
  40560.6250,      9.6716
  40560.6673,      9.6599
  40560.7094,      9.6479
  40560.7500,      9.6364
  40560.7927,      9.6242
  40560.8345,      9.6124
  40560.8750,      9.6005
  40560.9173,      9.5888
  40560.9593,      9.5769
  40561.0000,      9.5650
  40561.0428,      9.6670
  40561.0843,      9.7688
  40561.1250,      9.8691
  40561.1677,      9.9729
  40561.2093,     10.0750
  40561.2500,     10.1756
  40561.2917,     10.2770
  40561.3342,     10.3811
  40561.3750,     10.4821
  40561.4175,     10.5853
  40561.4592,     10.6872
  40561.5000,     10.7889
  40561.5423,     10.8913
  40561.5840,     10.9933
  40561.6250,     11.0952
  40561.6670,     11.1967
  40561.7089,     11.2995
  40561.7500,     11.4004
  40561.7918,     11.5027
  40561.8339,     11.6057
  40561.8750,     11.7081
  40561.9167,     11.8087
  40561.9589,     11.9119
  40562.0000,     12.0144
  40562.0422,     12.1314
  40562.0838,     12.2487
  40562.1250,     12.3649
  40562.1674,     12.4843
  40562.2088,     12.6010
  40562.2500,     12.7178
  40562.2917,     12.8350
  40562.3337,     12.9534
  40562.3750,     13.0719
  40562.4175,     13.1894
  40562.4584,     13.3053
  40562.5000,     13.4237
  40562.5423,     13.5415
  40562.5840,     13.6586
  40562.6250,     13.7752
  40562.6673,     13.8932
  40562.7091,     14.0110
  40562.7500,     14.1290
  40562.7918,     14.2442
  40562.8340,     14.3633
  40562.8750,     14.4795
  40562.9171,     14.5975
  40562.9589,     14.7156
  40563.0000,     14.8313
  40563.0417,     14.7680
  40563.0839,     14.6997
  40563.1250,     14.6332
  40563.1671,     14.5655
  40563.2083,     14.4990
  40563.2500,     14.4315
  40563.2922,     14.3638
  40563.3333,     14.2974
  40563.3750,     14.2298
  40563.4171,     14.1622
  40563.4583,     14.0958
  40563.5000,     14.0282
  40563.5421,     13.9606
  40563.5833,     13.8941
  40563.6250,     13.8265
  40563.6666,     13.7598
  40563.7084,     13.6924
  40563.7500,     13.6247
  40563.7917,     13.5582
  40563.8334,     13.4908
  40563.8750,     13.4234
  40563.9173,     13.3556
  40563.9585,     13.2892
  40564.0000,     13.2217
  40564.0423,     13.1902
  40564.0833,     13.1599
  40564.1250,     13.1292
  40564.1670,     13.0981
  40564.2085,     13.0675
  40564.2500,     13.0364
  40564.2920,     13.0058
  40564.3335,     12.9751
  40564.3750,     12.9443
  40564.4169,     12.9134
  40564.4585,     12.8827
  40564.5000,     12.8519
  40564.5418,     12.8212
  40564.5836,     12.7903
  40564.6250,     12.7595
  40564.6668,     12.7289
  40564.7086,     12.6979
  40564.7500,     12.6668
  40564.7922,     12.6361
  40564.8336,     12.6056
  40564.8750,     12.5744
  40564.9172,     12.5438
  40564.9586,     12.5132
  40565.0000,     12.4821
  40565.0421,     11.9662
  40565.0836,     11.4483
  40565.1250,     10.9304
  40565.1667,     10.4113
  40565.2086,      9.8883
  40565.2500,      9.3643
  40565.2918,      8.8492
  40565.3336,      8.3279
  40565.3750,      7.8023
  40565.4172,      7.2845
  40565.4585,      6.7681
  40565.5000,      6.2476
  40565.5423,      5.7222
  40565.5836,      5.2076
  40565.6250,      4.6906
  40565.6667,      4.1691
  40565.7085,      3.6475
  40565.7500,      3.1270
  40565.7921,      2.6047
  40565.8335,      2.0876
  40565.8750,      1.5653
  40565.9173,      1.0416
  40565.9585,      0.5270
  40566.0000,      0.0005
  40566.0418,      0.0000
  40566.0834,      0.0000
  40566.1250,      0.0000
  40566.1672,      0.0000
  40566.2085,      0.0000
  40566.2500,      0.0000
  40566.2919,      0.0000
  40566.3334,      0.0000
  40566.3750,      0.0000
  40566.4171,      0.0000
  40566.4585,      0.0000
  40566.5000,      0.0000
  40566.5423,      0.0000
  40566.5834,      0.0000
  40566.6250,      0.0000
  40566.6669,      0.0000
  40566.7084,      0.0000
  40566.7500,      0.0000
  40566.7922,      0.0000
  40566.8334,      0.0000
  40566.8750,      0.0000
  40566.9169,      0.0000
  40566.9584,      0.0000
  40567.0000,      0.0000
  40567.0423,      0.5504
  40567.0834,      1.0944
  40567.1250,      1.6504
  40567.1670,      2.2016
  40567.2084,      2.7489
  40567.2500,      3.3037
  40567.2919,      3.8547
  40567.3334,      4.4034
  40567.3750,      4.9572
  40567.4169,      5.5094
  40567.4584,      6.0577
  40567.5000,      6.6108
  40567.5419,      7.1631
  40567.5834,      7.7122
  40567.6250,      8.2645
  40567.6668,      8.8164
  40567.7084,      9.3666
  40567.7500,      9.9185
  40567.7918,     10.4706
  40567.8334,     11.0210
  40567.8750,     11.5716
  40567.9167,     12.1230
  40567.9583,     12.6753
  40568.0000,     13.2340
  40568.0423,     13.3649
  40568.0833,     13.4934
  40568.1250,     13.6250
  40568.1671,     13.7552
  40568.2083,     13.8840
  40568.2500,     14.0149
  40568.2920,     14.1454
  40568.3333,     14.2746
  40568.3750,     14.4053
  40568.4168,     14.5356
  40568.4583,     14.6653
  40568.5000,     14.7958
  40568.5417,     14.9258
  40568.5833,     15.0559
  40568.6250,     15.1880
  40568.6672,     15.3181
  40568.7083,     15.4465
  40568.7500,     15.5780
  40568.7921,     15.7082
  40568.8333,     15.8371
  40568.8750,     15.9681
  40568.9176,     16.0994
  40568.9590,     16.2287
  40569.0000,     16.3590
  40569.0422,     16.2808
  40569.0833,     16.2022
  40569.1250,     16.1222
  40569.1671,     16.0423
  40569.2083,     15.9636
  40569.2500,     15.8840
  40569.2919,     15.8041
  40569.3334,     15.7249
  40569.3750,     15.6448
  40569.4171,     15.5651
  40569.4583,     15.4863
  40569.5000,     15.4068
  40569.5419,     15.3268
  40569.5834,     15.2476
  40569.6250,     15.1673
  40569.6673,     15.0875
  40569.7084,     15.0090
  40569.7500,     14.9294
  40569.7921,     14.8492
  40569.8334,     14.7704
  40569.8750,     14.6899
  40569.9167,     14.6113
  40569.9584,     14.5317
  40570.0000,     14.4518
  40570.0422,     14.3816
  40570.0834,     14.3125
  40570.1250,     14.2418
  40570.1667,     14.1731
  40570.2084,     14.1033
  40570.2500,     14.0331
  40570.2920,     13.9633
  40570.3334,     13.8940
  40570.3750,     13.8233
  40570.4173,     13.7537
  40570.4584,     13.6848
  40570.5000,     13.6146
  40570.5419,     13.5451
  40570.5834,     13.4755
  40570.6250,     13.4050
  40570.6672,     13.3352
  40570.7083,     13.2663
  40570.7500,     13.1963
  40570.7918,     13.1267
  40570.8333,     13.0571
  40570.8750,     12.9866
  40570.9171,     12.9169
  40570.9583,     12.8478
  40571.0000,     12.7779
  40571.0417,     13.1608
  40571.0839,     13.5561
  40571.1250,     13.9447
  40571.1670,     14.3327
  40571.2089,     14.7251
  40571.2500,     15.1107
  40571.2918,     15.5005
  40571.3333,     15.8888
  40571.3750,     16.2787
  40571.4170,     16.6720
  40571.4583,     17.0579
  40571.5000,     17.4509
  40571.5417,     17.8385
  40571.5839,     18.2328
  40571.6250,     18.6183
  40571.6672,     19.0125
  40571.7089,     19.4019
  40571.7500,     19.7910
  40571.7920,     20.1794
  40571.8339,     20.5714
  40571.8750,     20.9566
  40571.9172,     21.3505
  40571.9583,     21.7350
  40572.0000,     22.1294
  40572.0421,     21.9403
  40572.0839,     21.7482
  40572.1250,     21.5577
  40572.1671,     21.3660
  40572.2089,     21.1737
  40572.2500,     20.9837
  40572.2919,     20.7922
  40572.3333,     20.6021
  40572.3750,     20.4099
  40572.4170,     20.2175
  40572.4583,     20.0276
  40572.5000,     19.8353
  40572.5420,     19.6429
  40572.5833,     19.4531
  40572.6250,     19.2608
  40572.6670,     19.0684
  40572.7083,     18.8785
  40572.7500,     18.6871
  40572.7920,     18.4942
  40572.8333,     18.3040
  40572.8750,     18.1125
  40572.9170,     17.9194
  40572.9584,     17.7294
  40573.0000,     17.5353
  40573.0420,     17.4253
  40573.0834,     17.3154
  40573.1250,     17.2035
  40573.1671,     17.0934
  40573.2085,     16.9835
  40573.2500,     16.8718
  40573.2920,     16.7618
  40573.3335,     16.6516
  40573.3750,     16.5400
  40573.4169,     16.4301
  40573.4585,     16.3196
  40573.5000,     16.2081
  40573.5418,     16.0985
  40573.5835,     15.9877
  40573.6250,     15.8769
  40573.6669,     15.7663
  40573.7086,     15.6558
  40573.7500,     15.5447
  40573.7920,     15.4343
  40573.8336,     15.3239
  40573.8750,     15.2129
  40573.9171,     15.1022
  40573.9586,     14.9920
  40574.0000,     14.8809
  40574.0418,     14.7929
  40574.0836,     14.7038
  40574.1250,     14.6156
  40574.1672,     14.5261
  40574.2085,     14.4380
  40574.2500,     14.3492
  40574.2923,     14.2599
  40574.3336,     14.1721
  40574.3750,     14.0828
  40574.4168,     13.9951
  40574.4585,     13.9063
  40574.5000,     13.8180
  40574.5421,     13.7285
  40574.5835,     13.6405
  40574.6250,     13.5512
  40574.6673,     13.4623
  40574.7085,     13.3745
  40574.7500,     13.2863
  40574.7918,     13.1973
  40574.8335,     13.1087
  40574.8750,     13.0203
  40574.9170,     12.9311
  40574.9585,     12.8429
  40575.0000,     12.7536
  40575.0417,     12.7908
  40575.0834,     12.8294
  40575.1250,     12.8680
  40575.1666,     12.9061
  40575.2084,     12.9447
  40575.2500,     12.9835
  40575.2918,     13.0216
  40575.3334,     13.0601
  40575.3750,     13.0990
  40575.4169,     13.1371
  40575.4585,     13.1755
  40575.5000,     13.2144
  40575.5420,     13.2526
  40575.5835,     13.2909
  40575.6250,     13.3292
  40575.6673,     13.3682
  40575.7085,     13.4063
  40575.7500,     13.4447
  40575.7923,     13.4836
  40575.8335,     13.5216
  40575.8750,     13.5602
  40575.9167,     13.5984
  40575.9585,     13.6370
  40576.0000,     13.6758
  40576.0418,     13.7526
  40576.0835,     13.8305
  40576.1250,     13.9090
  40576.1669,     13.9861
  40576.2085,     14.0639
  40576.2500,     14.1425
  40576.2919,     14.2196
  40576.3335,     14.2973
  40576.3750,     14.3759
  40576.4170,     14.4532
  40576.4585,     14.5307
  40576.5000,     14.6081
  40576.5422,     14.6868
  40576.5836,     14.7641
  40576.6250,     14.8418
  40576.6672,     14.9202
  40576.7086,     14.9974
  40576.7500,     15.0754
  40576.7922,     15.1536
  40576.8335,     15.2308
  40576.8750,     15.3088
  40576.9172,     15.3871
  40576.9585,     15.4641
  40577.0000,     15.5420
  40577.0417,     15.4266
  40577.0835,     15.3077
  40577.1250,     15.1886
  40577.1669,     15.0706
  40577.2085,     14.9523
  40577.2500,     14.8325
  40577.2923,     14.7142
  40577.3336,     14.5969
  40577.3750,     14.4786
  40577.4174,     14.3586
  40577.4585,     14.2415
  40577.5000,     14.1228
  40577.5418,     14.0049
  40577.5835,     13.8861
  40577.6250,     13.7669
  40577.6670,     13.6488
  40577.7085,     13.5308
  40577.7500,     13.4126
  40577.7916,     13.2946
  40577.8336,     13.1753
  40577.8750,     13.0566
  40577.9168,     12.9388
  40577.9586,     12.8200
  40578.0000,     12.7008
  40578.0419,     12.7078
  40578.0835,     12.7157
  40578.1250,     12.7236
  40578.1673,     12.7316
  40578.2086,     12.7395
  40578.2500,     12.7475
  40578.2921,     12.7553
  40578.3335,     12.7632
  40578.3750,     12.7712
  40578.4172,     12.7791
  40578.4586,     12.7870
  40578.5000,     12.7950
  40578.5421,     12.8028
  40578.5835,     12.8107
  40578.6250,     12.8187
  40578.6668,     12.8266
  40578.7085,     12.8345
  40578.7500,     12.8424
  40578.7921,     12.8504
  40578.8335,     12.8582
  40578.8750,     12.8662
  40578.9172,     12.8741
  40578.9585,     12.8820
  40579.0000,     12.8900
  40579.0420,     13.2134
  40579.0835,     13.5384
  40579.1250,     13.8682
  40579.1674,     14.1952
  40579.2085,     14.5177
  40579.2500,     14.8442
  40579.2920,     15.1713
  40579.3336,     15.4975
  40579.3750,     15.8257
  40579.4172,     16.1519
  40579.4586,     16.4765
  40579.5000,     16.8006
  40579.5418,     17.1283
  40579.5836,     17.4558
  40579.6250,     17.7814
  40579.6672,     18.1105
  40579.7088,     18.4357
  40579.7500,     18.7630
  40579.7924,     19.0908
  40579.8337,     19.4149
  40579.8750,     19.7375
  40579.9171,     20.0675
  40579.9587,     20.3941
  40580.0000,     20.7176
  40580.0422,     20.8100
  40580.0838,     20.8965
  40580.1250,     20.9835
  40580.1668,     21.0691
  40580.2088,     21.1567
  40580.2500,     21.2423
  40580.2921,     21.3298
  40580.3339,     21.4168
  40580.3750,     21.5034
  40580.4173,     21.5905
  40580.4589,     21.6769
  40580.5000,     21.7624
  40580.5418,     21.8494
  40580.5841,     21.9375
  40580.6250,     22.0233
  40580.6672,     22.1103
  40580.7089,     22.1973
  40580.7500,     22.2830
  40580.7917,     22.3693
  40580.8343,     22.4578
  40580.8750,     22.5447
  40580.9174,     22.6308
  40580.9593,     22.7180
  40581.0000,     22.8048
  40581.0425,     22.7186
  40581.0840,     22.6323
  40581.1250,     22.5466
  40581.1672,     22.4592
  40581.2090,     22.3721
  40581.2500,     22.2871
  40581.2917,     22.2003
  40581.3337,     22.1124
  40581.3750,     22.0264
  40581.4173,     21.9388
  40581.4593,     21.8516
  40581.5000,     21.7667
  40581.5427,     21.6781
  40581.5844,     21.5913
  40581.6250,     21.5055
  40581.6676,     21.4179
  40581.7091,     21.3315
  40581.7500,     21.2453
  40581.7919,     21.1599
  40581.8345,     21.0710
  40581.8750,     20.9860
  40581.9173,     20.8989
  40581.9583,     20.8134
  40582.0000,     20.7257
  40582.0427,     19.8682
  40582.0834,     19.0237
  40582.1250,     18.1405
  40582.1672,     17.2797
  40582.2083,     16.4332
  40582.2500,     15.5674
  40582.2927,     14.6814
  40582.3342,     13.8194
  40582.3750,     12.9703
  40582.4174,     12.0979
  40582.4593,     11.2296
  40582.5000,     10.3742
  40582.5425,      9.5024
  40582.5841,      8.6406
  40582.6250,      7.7759
  40582.6674,      6.9134
  40582.7090,      6.0515
  40582.7500,      5.1894
  40582.7920,      4.3310
  40582.8339,      3.4611
  40582.8750,      2.6072
  40582.9173,      1.7324
  40582.9589,      0.8718
  40583.0000,      0.0060
  40583.0423,      0.8643
  40583.0839,      1.7343
  40583.1250,      2.5996
  40583.1670,      3.4727
  40583.2088,      4.3490
  40583.2500,      5.2117
  40583.2918,      6.0838
  40583.3339,      6.9630
  40583.3750,      7.8398
  40583.4167,      8.6961
  40583.4588,      9.5759
  40583.5000,     10.4408
  40583.5419,     11.3120
  40583.5838,     12.1906
  40583.6250,     13.0498
  40583.6667,     13.9234
  40583.7088,     14.8045
  40583.7500,     15.6655
  40583.7917,     16.5322
  40583.8342,     17.4222
  40583.8750,     18.2886
  40583.9176,     19.1656
  40583.9592,     20.0363
  40584.0000,     20.8976
  40584.0425,     20.6207
  40584.0842,     20.3274
  40584.1250,     20.0369
  40584.1671,     19.7420
  40584.2085,     19.4507
  40584.2500,     19.1546
  40584.2920,     18.8633
  40584.3335,     18.5712
  40584.3750,     18.2779
  40584.4167,     17.9862
  40584.4585,     17.6921
  40584.5000,     17.3973
  40584.5418,     17.1065
  40584.5835,     16.8128
  40584.6250,     16.5174
  40584.6671,     16.2247
  40584.7085,     15.9334
  40584.7500,     15.6410
  40584.7923,     15.3443
  40584.8335,     15.0542
  40584.8750,     14.7595
  40584.9169,     14.4678
  40584.9585,     14.1750
  40585.0000,     13.8793
  40585.0422,     13.9173
  40585.0835,     13.9565
  40585.1250,     13.9963
  40585.1669,     14.0355
  40585.2085,     14.0750
  40585.2500,     14.1143
  40585.2923,     14.1544
  40585.3335,     14.1935
  40585.3749,     14.2327
  40585.4169,     14.2725
  40585.4585,     14.3120
  40585.5000,     14.3517
  40585.5422,     14.3913
  40585.5834,     14.4304
  40585.6250,     14.4699
  40585.6670,     14.5097
  40585.7085,     14.5490
  40585.7500,     14.5889
  40585.7917,     14.6279
  40585.8335,     14.6674
  40585.8750,     14.7070
  40585.9172,     14.7469
  40585.9584,     14.7859
  40586.0000,     14.8253
  40586.0419,     14.9332
  40586.0835,     15.0412
  40586.1250,     15.1495
  40586.1673,     15.2593
  40586.2084,     15.3663
  40586.2500,     15.4751
  40586.2922,     15.5840
  40586.3334,     15.6914
  40586.3750,     15.8005
  40586.4167,     15.9080
  40586.4585,     16.0166
  40586.5000,     16.1258
  40586.5417,     16.2330
  40586.5835,     16.3417
  40586.6249,     16.4496
  40586.6671,     16.5591
  40586.7085,     16.6669
  40586.7500,     16.7753
  40586.7922,     16.8845
  40586.8335,     16.9920
  40586.8750,     17.1005
  40586.9173,     17.2100
  40586.9585,     17.3171
  40587.0000,     17.4256
  40587.0417,     17.2708
  40587.0835,     17.1118
  40587.1250,     16.9536
  40587.1668,     16.7946
  40587.2086,     16.6356
  40587.2500,     16.4770
  40587.2919,     16.3183
  40587.3335,     16.1597
  40587.3750,     16.0008
  40587.4169,     15.8423
  40587.4587,     15.6836
  40587.5000,     15.5245
  40587.5422,     15.3655
  40587.5836,     15.2076
  40587.6250,     15.0484
  40587.6673,     14.8893
  40587.7087,     14.7315
  40587.7500,     14.5718
  40587.7917,     14.4155
  40587.8337,     14.2554
  40587.8750,     14.0955
  40587.9170,     13.9384
  40587.9587,     13.7794
  40588.0000,     13.6199
  40588.0417,     13.4256
  40588.0838,     13.2263
  40588.1250,     13.0284
  40588.1674,     12.8303
  40588.2087,     12.6345
  40588.2500,     12.4372
  40588.2920,     12.2403
  40588.3337,     12.0425
  40588.3750,     11.8467
