$GATE WITHDRAWAL AT SEG76                                    ELEV OF WITHDRAWAL CENTERLINE:20.      

JDAY,QWD(m3s-1)
  40548.1250,      0.0000
  40548.1675,      0.0000
  40548.2094,      0.0000
  40548.2500,      0.0000
  40548.2919,      0.0000
  40548.3342,      0.0000
  40548.3750,      0.0000
  40548.4167,      0.0000
  40548.4593,      0.0000
  40548.5000,      0.0000
  40548.5420,      0.0000
  40548.5842,      0.0000
  40548.6250,      0.0000
  40548.6672,      0.0000
  40548.7092,      0.0000
  40548.7500,      0.0000
  40548.7922,      0.0000
  40548.8343,      0.0000
  40548.8750,      0.0000
  40548.9174,      0.0000
  40548.9594,      0.0000
  40549.0000,      0.0000
  40549.0419,      0.0000
  40549.0843,      0.0000
  40549.1250,      0.0000
  40549.1674,      0.0000
  40549.2095,      0.0000
  40549.2500,      0.0000
  40549.2923,      0.0000
  40549.3344,      0.0000
  40549.3750,      0.0000
  40549.4170,      0.0000
  40549.4595,      0.0000
  40549.5000,      0.0000
  40549.5421,      0.0000
  40549.5845,      0.0000
  40549.6250,      0.0000
  40549.6674,      0.0000
  40549.7096,      0.0000
  40549.7500,      0.0000
  40549.7920,      0.0000
  40549.8345,      0.0000
  40549.8750,      0.0000
  40549.9177,      0.0000
  40549.9585,      0.0000
  40550.0000,      0.0000
  40550.0419,      0.0000
  40550.0833,      0.0000
  40550.1250,      0.0000
  40550.1677,      0.0000
  40550.2096,      0.0000
  40550.2500,      0.0000
  40550.2920,      0.0000
  40550.3336,      0.0000
  40550.3750,      0.0000
  40550.4171,      0.0000
  40550.4585,      0.0000
  40550.5000,      0.0000
  40550.5423,      0.0000
  40550.5836,      0.0000
  40550.6250,      0.0000
  40550.6674,      0.0000
  40550.7086,      0.0000
  40550.7500,      0.0000
  40550.7930,      0.0000
  40550.8336,      0.0000
  40550.8750,      0.0000
  40550.9169,      0.0000
  40550.9587,      0.0000
  40551.0000,      0.0000
  40551.0418,      0.0000
  40551.0837,      0.0000
  40551.1250,      0.0000
  40551.1680,      0.0000
  40551.2087,      0.0000
  40551.2500,      0.0000
  40551.2929,      0.0000
  40551.3338,      0.0000
  40551.3750,      0.0000
  40551.4172,      0.0000
  40551.4589,      0.0000
  40551.5000,      0.0000
  40551.5430,      0.0000
  40551.5838,      0.0000
  40551.6250,      0.0000
  40551.6676,      0.0000
  40551.7086,      0.0000
  40551.7500,      0.0000
  40551.7923,      0.0000
  40551.8338,      0.0000
  40551.8750,      0.0000
  40551.9172,      0.0000
  40551.9588,      0.0000
  40552.0000,      0.0000
  40552.0430,      0.0000
  40552.0838,      0.0000
  40552.1250,      0.0000
  40552.1671,      0.0000
  40552.2086,      0.0000
  40552.2500,      0.0000
  40552.2922,      0.0000
  40552.3337,      0.0000
  40552.3750,      0.0000
  40552.4168,      0.0000
  40552.4587,      0.0000
  40552.5000,      0.0000
  40552.5427,      0.0000
  40552.5838,      0.0000
  40552.6250,      0.0000
  40552.6670,      0.0000
  40552.7089,      0.0000
  40552.7500,      0.0000
  40552.7917,      0.0000
  40552.8334,      0.0000
  40552.8750,      0.0000
  40552.9171,      0.0000
  40552.9586,      0.0000
  40553.0000,      0.0000
  40553.0427,      0.0000
  40553.0836,      0.0000
  40553.1250,      0.0000
  40553.1680,      0.0000
  40553.2086,      0.0000
  40553.2500,      0.0000
  40553.2928,      0.0000
  40553.3336,      0.0000
  40553.3750,      0.0000
  40553.4173,      0.0000
  40553.4585,      0.0000
  40553.5000,      0.0000
  40553.5430,      0.0000
  40553.5835,      0.0000
  40553.6250,      0.0000
  40553.6671,      0.0000
  40553.7086,      0.0000
  40553.7500,      0.0000
  40553.7928,      0.0000
  40553.8334,      0.0000
  40553.8750,      0.0000
  40553.9172,      0.0000
  40553.9584,      0.0000
  40554.0000,      0.0000
  40554.0417,      0.0000
  40554.0833,      0.0000
  40554.1250,      0.0000
  40554.1677,      0.0000
  40554.2085,      0.0000
  40554.2500,      0.0000
  40554.2925,      0.0000
  40554.3334,      0.0000
  40554.3750,      0.0000
  40554.4175,      0.0000
  40554.4584,      0.0000
  40554.5000,      0.0000
  40554.5425,      0.0000
  40554.5835,      0.0000
  40554.6250,      0.0000
  40554.6670,      0.0000
  40554.7084,      0.0000
  40554.7500,      0.0000
  40554.7921,      0.0000
  40554.8335,      0.0000
  40554.8750,      0.0000
  40554.9179,      0.0000
  40554.9584,      0.0000
  40555.0000,      0.0000
  40555.0425,      0.0000
  40555.0835,      0.0000
  40555.1250,      0.0000
  40555.1670,      0.0000
  40555.2086,      0.0000
  40555.2500,      0.0000
  40555.2928,      0.0000
  40555.3334,      0.0000
  40555.3750,      0.0000
  40555.4169,      0.0000
  40555.4584,      0.0000
  40555.5000,      0.0000
  40555.5419,      0.0000
  40555.5835,      0.0000
  40555.6250,      0.0000
  40555.6674,      0.0000
  40555.7084,      0.0000
  40555.7500,      0.0000
  40555.7922,      0.0000
  40555.8334,      0.0000
  40555.8750,      0.0000
  40555.9176,      0.0000
  40555.9596,      0.0000
  40556.0000,      0.0000
  40556.0425,      0.0000
  40556.0834,      0.0000
  40556.1250,      0.0000
  40556.1676,      0.0000
  40556.2085,      0.0000
  40556.2500,      0.0000
  40556.2925,      0.0000
  40556.3334,      0.0000
  40556.3750,      0.0000
  40556.4169,      0.0000
  40556.4584,      0.0000
  40556.5000,      0.0000
  40556.5416,      0.0000
  40556.5835,      0.0000
  40556.6250,      0.0000
  40556.6678,      0.0000
  40556.7085,      0.0000
  40556.7500,      0.0000
  40556.7924,      0.0000
  40556.8336,      0.0000
  40556.8750,      0.0000
  40556.9170,      0.0000
  40556.9585,      0.0000
  40557.0000,      0.0000
  40557.0420,      0.0000
  40557.0836,      0.0000
  40557.1250,      0.0000
  40557.1668,      0.0000
  40557.2085,      0.0000
  40557.2500,      0.0000
  40557.2930,      0.0000
  40557.3334,      0.0000
  40557.3750,      0.0000
  40557.4168,      0.0000
  40557.4585,      0.0000
  40557.5000,      0.0000
  40557.5418,      0.0000
  40557.5834,      0.0000
  40557.6250,      0.0000
  40557.6672,      0.0000
  40557.7084,      0.0000
  40557.7500,      0.0000
  40557.7923,      0.0000
  40557.8334,      0.0000
  40557.8750,      0.0000
  40557.9180,      0.0000
  40557.9583,      0.0000
  40558.0000,      0.0000
  40558.0417,      0.0000
  40558.0834,      0.0000
  40558.1250,      0.0000
  40558.1667,      0.0000
  40558.2084,      0.0000
  40558.2500,      0.0000
  40558.2924,      0.0000
  40558.3334,      0.0000
  40558.3750,      0.0000
  40558.4179,      0.0000
  40558.4585,      0.0000
  40558.5000,      0.0000
  40558.5423,      0.0000
  40558.5834,      0.0000
  40558.6250,      0.0000
  40558.6676,      0.0000
  40558.7084,      0.0000
  40558.7500,      0.0000
  40558.7917,      0.0000
  40558.8334,      0.0000
  40558.8750,      0.0000
  40558.9176,      0.0000
  40558.9596,      0.0000
  40559.0000,      0.0000
  40559.0426,      0.0000
  40559.0834,      0.0000
  40559.1250,      0.0000
  40559.1680,      0.0000
  40559.2086,      0.0000
  40559.2500,      0.0000
  40559.2928,      0.0000
  40559.3334,      0.0000
  40559.3750,      0.0000
  40559.4167,      0.0000
  40559.4586,      0.0000
  40559.5000,      0.0000
  40559.5420,      0.0000
  40559.5835,      0.0000
  40559.6250,      0.0000
  40559.6668,      0.0000
  40559.7086,      0.0000
  40559.7500,      0.0000
  40559.7928,      0.0000
  40559.8337,      0.0000
  40559.8750,      0.0000
  40559.9168,      0.0000
  40559.9584,      0.0000
  40560.0000,      0.0000
  40560.0425,      0.0000
  40560.0835,      0.0000
  40560.1250,      0.0000
  40560.1674,      0.0000
  40560.2084,      0.0000
  40560.2500,      0.0000
  40560.2923,      0.0000
  40560.3334,      0.0000
  40560.3750,      0.0000
  40560.4171,      0.0000
